hard,ram,scrn,year,price,id,speed,trend,dpentium,d486,dcd,dmulti,dscrn14,dscrn15,dscrn17,dquarter,dsemester,hard_above,ram_above,speed_above
340,8,14,1993,2644,8274,50,7,0,1,0,0,1,0,0,3,2,255,6,25
214,4,14,1993,2344,8239,50,7,0,1,0,0,1,0,0,3,2,129,2,25
452,16,14,1993,2895,8294,50,7,0,1,0,0,1,0,0,3,2,367,14,25
107,2,14,1993,2144,8214,50,7,0,1,0,0,1,0,0,3,2,22,0,25
107,2,14,1993,1990,8229,50,7,0,1,0,0,1,0,0,3,2,22,0,25
452,16,14,1993,3144,8304,50,7,0,1,0,0,1,0,0,3,2,367,14,25
214,4,14,1993,2290,8259,50,7,0,1,0,0,1,0,0,3,2,129,2,25
340,8,14,1993,2495,8264,50,7,0,1,0,0,1,0,0,3,2,255,6,25
452,8,14,1993,3595,8326,50,7,0,1,0,0,1,0,0,3,2,367,6,25
107,2,14,1993,1895,8204,50,7,0,1,0,0,1,0,0,3,2,22,0,25
214,4,14,1993,2295,8235,66,7,0,1,0,0,1,0,0,3,2,129,2,41
107,2,14,1993,2090,8230,66,7,0,1,0,0,1,0,0,3,2,22,0,41
214,4,14,1993,2444,8240,66,7,0,1,0,0,1,0,0,3,2,129,2,41
107,2,14,1993,2144,8210,66,7,0,1,0,0,1,0,0,3,2,22,0,41
214,4,14,1993,2390,8260,66,7,0,1,0,0,1,0,0,3,2,129,2,41
107,2,14,1993,2194,8225,66,7,0,1,1,0,1,0,0,3,2,22,0,41
340,8,14,1993,2690,8290,66,7,0,1,0,0,1,0,0,3,2,255,6,41
340,8,14,1993,2794,8285,66,7,0,1,1,0,1,0,0,3,2,255,6,41
340,8,14,1993,2744,8275,66,7,0,1,0,0,1,0,0,3,2,255,6,41
107,2,14,1993,1995,8205,66,7,0,1,0,0,1,0,0,3,2,22,0,41
452,16,14,1993,3090,8320,66,7,0,1,0,0,1,0,0,3,2,367,14,41
452,16,14,1993,3194,8315,66,7,0,1,1,0,1,0,0,3,2,367,14,41
107,2,14,1993,2244,8215,66,7,0,1,0,0,1,0,0,3,2,22,0,41
452,8,14,1993,3695,8327,66,7,0,1,0,0,1,0,0,3,2,367,6,41
452,16,14,1993,2995,8295,66,7,0,1,0,0,1,0,0,3,2,367,14,41
340,8,14,1993,2595,8265,66,7,0,1,0,0,1,0,0,3,2,255,6,41
340,8,14,1993,2844,8280,66,7,0,1,0,0,1,0,0,3,2,255,6,41
452,16,14,1993,3244,8305,66,7,0,1,0,0,1,0,0,3,2,367,14,41
214,4,14,1993,2494,8255,66,7,0,1,1,0,1,0,0,3,2,129,2,41
214,4,14,1993,2544,8245,66,7,0,1,0,0,1,0,0,3,2,129,2,41
452,16,14,1993,3144,8300,66,7,0,1,0,0,1,0,0,3,2,367,14,41
452,16,15,1993,2590,8306,25,7,0,1,0,0,0,1,0,3,2,367,14,0
214,4,15,1993,1890,8246,25,7,0,1,0,0,0,1,0,3,2,129,2,0
107,2,15,1993,1590,8216,25,7,0,1,0,0,0,1,0,3,2,22,0,0
340,8,15,1993,2190,8266,25,7,0,1,0,0,0,1,0,3,2,255,6,0
107,2,15,1993,1690,8217,33,7,0,1,0,0,0,1,0,3,2,22,0,8
340,8,15,1993,2290,8267,33,7,0,1,0,0,0,1,0,3,2,255,6,8
340,8,15,1993,2490,8268,33,7,0,1,0,0,0,1,0,3,2,255,6,8
452,16,15,1993,2690,8307,33,7,0,1,0,0,0,1,0,3,2,367,14,8
107,2,15,1993,1890,8218,33,7,0,1,0,0,0,1,0,3,2,22,0,8
452,16,15,1993,2890,8308,33,7,0,1,0,0,0,1,0,3,2,367,14,8
214,4,15,1993,2190,8248,33,7,0,1,0,0,0,1,0,3,2,129,2,8
214,4,15,1993,1990,8247,33,7,0,1,0,0,0,1,0,3,2,129,2,8
107,2,15,1993,1990,8219,50,7,0,1,0,0,0,1,0,3,2,22,0,25
340,8,15,1993,2590,8269,50,7,0,1,0,0,0,1,0,3,2,255,6,25
214,4,15,1993,2290,8249,50,7,0,1,0,0,0,1,0,3,2,129,2,25
452,16,15,1993,2990,8309,50,7,0,1,0,0,0,1,0,3,2,367,14,25
452,16,15,1993,3090,8310,66,7,0,1,0,0,0,1,0,3,2,367,14,41
214,4,15,1993,2390,8250,66,7,0,1,0,0,0,1,0,3,2,129,2,41
107,2,15,1993,2090,8220,66,7,0,1,0,0,0,1,0,3,2,22,0,41
340,8,15,1993,2690,8270,66,7,0,1,0,0,0,1,0,3,2,255,6,41
107,4,14,1993,1594,8183,25,8,0,1,1,0,1,0,0,3,2,22,2,0
214,4,14,1993,1695,8067,25,8,0,1,0,0,1,0,0,3,2,129,2,0
540,16,14,1993,2744,8137,25,8,0,1,0,0,1,0,0,3,2,455,14,0
214,8,14,1993,1894,8195,25,8,0,1,1,0,1,0,0,3,2,129,6,0
107,2,14,1993,1594,8057,25,8,0,1,1,0,1,0,0,3,2,22,0,0
107,4,14,1993,1395,8181,25,8,0,1,0,0,1,0,0,3,2,22,2,0
426,8,14,1993,1995,8097,25,8,0,1,0,0,1,0,0,3,2,341,6,0
107,4,14,1993,1795,8191,25,8,0,1,1,1,1,0,0,3,2,22,2,0
107,2,14,1993,1544,8042,25,8,0,1,0,0,1,0,0,3,2,22,0,0
426,8,14,1993,2090,8122,25,8,0,1,0,0,1,0,0,3,2,341,6,0
426,8,14,1993,2194,8117,25,8,0,1,1,0,1,0,0,3,2,341,6,0
214,4,14,1993,1894,8087,25,8,0,1,1,0,1,0,0,3,2,129,2,0
214,4,14,1993,1790,8092,25,8,0,1,0,0,1,0,0,3,2,129,2,0
214,8,14,1993,2095,8197,25,8,0,1,1,1,1,0,0,3,2,129,6,0
107,2,14,1993,1490,8062,25,8,0,1,0,0,1,0,0,3,2,22,0,0
214,4,14,1993,1844,8072,25,8,0,1,0,0,1,0,0,3,2,129,2,0
214,8,14,1993,1695,8193,25,8,0,1,0,0,1,0,0,3,2,129,6,0
540,16,14,1993,2590,8152,25,8,0,1,0,0,1,0,0,3,2,455,14,0
107,4,14,1993,1444,8189,25,8,0,1,0,0,1,0,0,3,2,22,2,0
214,4,14,1993,1470,8185,25,8,0,1,0,0,1,0,0,3,2,129,2,0
107,2,14,1993,1644,8047,25,8,0,1,0,0,1,0,0,3,2,22,0,0
214,4,14,1993,1944,8077,25,8,0,1,0,0,1,0,0,3,2,129,2,0
540,16,14,1993,2644,8132,25,8,0,1,0,0,1,0,0,3,2,455,14,0
540,16,14,1993,2694,8147,25,8,0,1,1,0,1,0,0,3,2,455,14,0
107,8,14,1993,1567,8187,25,8,0,1,0,0,1,0,0,3,2,22,6,0
107,2,14,1993,1395,8037,25,8,0,1,0,0,1,0,0,3,2,22,0,0
426,8,14,1993,2244,8112,25,8,0,1,0,0,1,0,0,3,2,341,6,0
540,16,14,1993,2495,8127,25,8,0,1,0,0,1,0,0,3,2,455,14,0
426,8,14,1993,2144,8107,25,8,0,1,0,0,1,0,0,3,2,341,6,0
214,4,14,1993,2090,8094,33,8,0,1,0,0,1,0,0,3,2,129,2,8
107,2,14,1993,1790,8064,33,8,0,1,0,0,1,0,0,3,2,22,0,8
540,16,14,1993,2744,8133,33,8,0,1,0,0,1,0,0,3,2,455,14,8
214,4,14,1993,1994,8088,33,8,0,1,1,0,1,0,0,3,2,129,2,8
107,2,14,1993,1744,8048,33,8,0,1,0,0,1,0,0,3,2,22,0,8
540,16,14,1993,2690,8153,33,8,0,1,0,0,1,0,0,3,2,455,14,8
426,8,14,1993,2390,8124,33,8,0,1,0,0,1,0,0,3,2,341,6,8
107,2,14,1993,1644,8043,33,8,0,1,0,0,1,0,0,3,2,22,0,8
107,4,14,1993,1495,8182,33,8,0,1,0,0,1,0,0,3,2,22,2,8
426,8,14,1993,2295,8099,33,8,0,1,0,0,1,0,0,3,2,341,6,8
107,2,14,1993,1844,8044,33,8,0,1,0,0,1,0,0,3,2,22,0,8
540,16,14,1993,2595,8128,33,8,0,1,0,0,1,0,0,3,2,455,14,8
107,4,14,1993,2394,8160,33,8,0,1,1,0,1,0,0,3,2,22,2,8
540,16,14,1993,2890,8154,33,8,0,1,0,0,1,0,0,3,2,455,14,8
540,16,14,1993,2944,8134,33,8,0,1,0,0,1,0,0,3,2,455,14,8
107,2,14,1993,1694,8058,33,8,0,1,1,0,1,0,0,3,2,22,0,8
214,4,14,1993,1795,8068,33,8,0,1,0,0,1,0,0,3,2,129,2,8
426,8,14,1993,2444,8109,33,8,0,1,0,0,1,0,0,3,2,341,6,8
540,16,14,1993,2795,8129,33,8,0,1,0,0,1,0,0,3,2,455,14,8
214,8,14,1993,1795,8194,33,8,0,1,0,0,1,0,0,3,2,129,6,8
540,16,14,1993,2794,8148,33,8,0,1,1,0,1,0,0,3,2,455,14,8
426,8,14,1993,2095,8098,33,8,0,1,0,0,1,0,0,3,2,341,6,8
540,16,14,1993,3044,8139,33,8,0,1,0,0,1,0,0,3,2,455,14,8
540,16,14,1993,2994,8149,33,8,0,1,1,0,1,0,0,3,2,455,14,8
214,4,14,1993,2244,8079,33,8,0,1,0,0,1,0,0,3,2,129,2,8
214,4,14,1993,2144,8074,33,8,0,1,0,0,1,0,0,3,2,129,2,8
214,8,14,1993,2195,8198,33,8,0,1,1,1,1,0,0,3,2,129,6,8
1100,16,14,1993,4494,8178,33,8,0,1,1,0,1,0,0,3,2,1015,14,8
426,8,14,1993,2294,8118,33,8,0,1,1,0,1,0,0,3,2,341,6,8
214,4,14,1993,1570,8186,33,8,0,1,0,0,1,0,0,3,2,129,2,8
426,8,14,1993,2494,8119,33,8,0,1,1,0,1,0,0,3,2,341,6,8
452,8,14,1993,3395,8169,33,8,0,1,0,0,1,0,0,3,2,367,6,8
107,8,14,1993,1667,8188,33,8,0,1,0,0,1,0,0,3,2,22,6,8
540,16,14,1993,2844,8138,33,8,0,1,0,0,1,0,0,3,2,455,14,8
340,4,14,1993,2694,8166,33,8,0,1,1,0,1,0,0,3,2,255,2,8
214,4,14,1993,2194,8089,33,8,0,1,1,0,1,0,0,3,2,129,2,8
107,2,14,1993,1495,8038,33,8,0,1,0,0,1,0,0,3,2,22,0,8
214,4,14,1993,1995,8069,33,8,0,1,0,0,1,0,0,3,2,129,2,8
1100,16,14,1993,4295,8175,33,8,0,1,0,0,1,0,0,3,2,1015,14,8
107,2,14,1993,1695,8039,33,8,0,1,0,0,1,0,0,3,2,22,0,8
426,8,14,1993,2190,8123,33,8,0,1,0,0,1,0,0,3,2,341,6,8
107,4,14,1993,1895,8192,33,8,0,1,1,1,1,0,0,3,2,22,2,8
340,4,14,1993,2495,8163,33,8,0,1,0,0,1,0,0,3,2,255,2,8
214,8,14,1993,1994,8196,33,8,0,1,1,0,1,0,0,3,2,129,6,8
107,2,14,1993,1590,8063,33,8,0,1,0,0,1,0,0,3,2,22,0,8
214,4,14,1993,1944,8073,33,8,0,1,0,0,1,0,0,3,2,129,2,8
107,4,14,1993,2195,8157,33,8,0,1,0,0,1,0,0,3,2,22,2,8
214,4,14,1993,1890,8093,33,8,0,1,0,0,1,0,0,3,2,129,2,8
426,8,14,1993,2544,8114,33,8,0,1,0,0,1,0,0,3,2,341,6,8
107,4,14,1993,1694,8184,33,8,0,1,1,0,1,0,0,3,2,22,2,8
426,8,14,1993,2244,8108,33,8,0,1,0,0,1,0,0,3,2,341,6,8
214,4,14,1993,2044,8078,33,8,0,1,0,0,1,0,0,3,2,129,2,8
426,8,14,1993,2344,8113,33,8,0,1,0,0,1,0,0,3,2,341,6,8
107,2,14,1993,1944,8049,33,8,0,1,0,0,1,0,0,3,2,22,0,8
107,4,14,1993,1544,8190,33,8,0,1,0,0,1,0,0,3,2,22,2,8
107,2,14,1993,1894,8059,33,8,0,1,1,0,1,0,0,3,2,22,0,8
452,8,14,1993,3594,8172,33,8,0,1,1,0,1,0,0,3,2,367,6,8
214,4,14,1993,2190,8095,50,8,0,1,0,0,1,0,0,3,2,129,2,25
540,16,14,1993,2895,8130,50,8,0,1,0,0,1,0,0,3,2,455,14,25
426,8,14,1993,2594,8120,50,8,0,1,1,0,1,0,0,3,2,341,6,25
107,4,14,1993,2494,8161,50,8,0,1,1,0,1,0,0,3,2,22,2,25
107,2,14,1993,1795,8040,50,8,0,1,0,0,1,0,0,3,2,22,0,25
540,16,14,1993,2990,8155,50,8,0,1,0,0,1,0,0,3,2,455,14,25
1100,16,14,1993,4395,8176,50,8,0,1,0,0,1,0,0,3,2,1015,14,25
107,4,14,1993,2295,8158,50,8,0,1,0,0,1,0,0,3,2,22,2,25
540,16,14,1993,3044,8135,50,8,0,1,0,0,1,0,0,3,2,455,14,25
452,8,14,1993,3495,8170,50,8,0,1,0,0,1,0,0,3,2,367,6,25
452,8,14,1993,3694,8173,50,8,0,1,1,0,1,0,0,3,2,367,6,25
214,4,14,1993,2244,8075,50,8,0,1,0,0,1,0,0,3,2,129,2,25
214,4,14,1993,2294,8090,50,8,0,1,1,0,1,0,0,3,2,129,2,25
340,4,14,1993,2794,8167,50,8,0,1,1,0,1,0,0,3,2,255,2,25
107,2,14,1993,2044,8050,50,8,0,1,0,0,1,0,0,3,2,22,0,25
426,8,14,1993,2395,8100,50,8,0,1,0,0,1,0,0,3,2,341,6,25
1100,16,14,1993,4594,8179,50,8,0,1,1,0,1,0,0,3,2,1015,14,25
107,2,14,1993,1944,8045,50,8,0,1,0,0,1,0,0,3,2,22,0,25
426,8,14,1993,2644,8115,50,8,0,1,0,0,1,0,0,3,2,341,6,25
214,4,14,1993,2095,8070,50,8,0,1,0,0,1,0,0,3,2,129,2,25
426,8,14,1993,2490,8125,50,8,0,1,0,0,1,0,0,3,2,341,6,25
540,16,14,1993,3144,8140,50,8,0,1,0,0,1,0,0,3,2,455,14,25
214,4,14,1993,2344,8080,50,8,0,1,0,0,1,0,0,3,2,129,2,25
426,8,14,1993,2544,8110,50,8,0,1,0,0,1,0,0,3,2,341,6,25
107,2,14,1993,1994,8060,50,8,0,1,1,0,1,0,0,3,2,22,0,25
107,2,14,1993,1890,8065,50,8,0,1,0,0,1,0,0,3,2,22,0,25
540,16,14,1993,3094,8150,50,8,0,1,1,0,1,0,0,3,2,455,14,25
340,4,14,1993,2595,8164,50,8,0,1,0,0,1,0,0,3,2,255,2,25
1100,16,14,1993,4495,8177,66,8,0,1,0,0,1,0,0,3,2,1015,14,41
340,4,14,1993,2695,8165,66,8,0,1,0,0,1,0,0,3,2,255,2,41
540,16,14,1993,3194,8151,66,8,0,1,1,0,1,0,0,3,2,455,14,41
107,2,14,1993,1895,8041,66,8,0,1,0,0,1,0,0,3,2,22,0,41
426,8,14,1993,2495,8101,66,8,0,1,0,0,1,0,0,3,2,341,6,41
107,2,14,1993,2044,8046,66,8,0,1,0,0,1,0,0,3,2,22,0,41
540,16,14,1993,3090,8156,66,8,0,1,0,0,1,0,0,3,2,455,14,41
1100,16,14,1993,4694,8180,66,8,0,1,1,0,1,0,0,3,2,1015,14,41
426,8,14,1993,2644,8111,66,8,0,1,0,0,1,0,0,3,2,341,6,41
426,8,14,1993,2744,8116,66,8,0,1,0,0,1,0,0,3,2,341,6,41
107,2,14,1993,2144,8051,66,8,0,1,0,0,1,0,0,3,2,22,0,41
214,4,14,1993,2394,8091,66,8,0,1,1,0,1,0,0,3,2,129,2,41
540,16,14,1993,3144,8136,66,8,0,1,0,0,1,0,0,3,2,455,14,41
214,4,14,1993,2195,8071,66,8,0,1,0,0,1,0,0,3,2,129,2,41
340,4,14,1993,2894,8168,66,8,0,1,1,0,1,0,0,3,2,255,2,41
426,8,14,1993,2694,8121,66,8,0,1,1,0,1,0,0,3,2,341,6,41
107,4,14,1993,2395,8159,66,8,0,1,0,0,1,0,0,3,2,22,2,41
540,16,14,1993,3244,8141,66,8,0,1,0,0,1,0,0,3,2,455,14,41
452,8,14,1993,3595,8171,66,8,0,1,0,0,1,0,0,3,2,367,6,41
107,2,14,1993,2094,8061,66,8,0,1,1,0,1,0,0,3,2,22,0,41
214,4,14,1993,2344,8076,66,8,0,1,0,0,1,0,0,3,2,129,2,41
426,8,14,1993,2590,8126,66,8,0,1,0,0,1,0,0,3,2,341,6,41
107,2,14,1993,1990,8066,66,8,0,1,0,0,1,0,0,3,2,22,0,41
214,4,14,1993,2290,8096,66,8,0,1,0,0,1,0,0,3,2,129,2,41
540,16,14,1993,2995,8131,66,8,0,1,0,0,1,0,0,3,2,455,14,41
107,4,14,1993,2594,8162,66,8,0,1,1,0,1,0,0,3,2,22,2,41
214,4,14,1993,2444,8081,66,8,0,1,0,0,1,0,0,3,2,129,2,41
452,8,14,1993,3794,8174,66,8,0,1,1,0,1,0,0,3,2,367,6,41
540,16,15,1993,2590,8142,25,8,0,1,0,0,0,1,0,3,2,455,14,0
214,4,15,1993,1790,8082,25,8,0,1,0,0,0,1,0,3,2,129,2,0
107,2,15,1993,1490,8052,25,8,0,1,0,0,0,1,0,3,2,22,0,0
426,8,15,1993,2090,8102,25,8,0,1,0,0,0,1,0,3,2,341,6,0
540,16,15,1993,2690,8143,33,8,0,1,0,0,0,1,0,3,2,455,14,8
107,2,15,1993,1790,8054,33,8,0,1,0,0,0,1,0,3,2,22,0,8
214,4,15,1993,1890,8083,33,8,0,1,0,0,0,1,0,3,2,129,2,8
426,8,15,1993,2190,8103,33,8,0,1,0,0,0,1,0,3,2,341,6,8
540,16,15,1993,2890,8144,33,8,0,1,0,0,0,1,0,3,2,455,14,8
214,4,15,1993,2090,8084,33,8,0,1,0,0,0,1,0,3,2,129,2,8
426,8,15,1993,2390,8104,33,8,0,1,0,0,0,1,0,3,2,341,6,8
107,2,15,1993,1590,8053,33,8,0,1,0,0,0,1,0,3,2,22,0,8
214,4,15,1993,2190,8085,50,8,0,1,0,0,0,1,0,3,2,129,2,25
540,16,15,1993,2990,8145,50,8,0,1,0,0,0,1,0,3,2,455,14,25
107,2,15,1993,1890,8055,50,8,0,1,0,0,0,1,0,3,2,22,0,25
426,8,15,1993,2490,8105,50,8,0,1,0,0,0,1,0,3,2,341,6,25
426,8,15,1993,2834,8199,66,8,0,1,0,0,0,1,0,3,2,341,6,41
107,2,15,1993,1990,8056,66,8,0,1,0,0,0,1,0,3,2,22,0,41
426,8,15,1993,2590,8106,66,8,0,1,0,0,0,1,0,3,2,341,6,41
214,4,15,1993,2290,8086,66,8,0,1,0,0,0,1,0,3,2,129,2,41
540,16,15,1993,3090,8146,66,8,0,1,0,0,0,1,0,3,2,455,14,41
540,16,15,1993,3334,8200,66,8,0,1,0,0,0,1,0,3,2,455,14,41
214,4,14,1993,1894,7963,25,9,0,1,1,0,1,0,0,3,2,129,2,0
528,16,14,1993,2590,8028,25,9,0,1,0,0,1,0,0,3,2,443,14,0
107,2,14,1993,1395,7913,25,9,0,1,0,0,1,0,0,3,2,22,0,0
107,2,14,1993,1544,7918,25,9,0,1,0,0,1,0,0,3,2,22,0,0
528,16,14,1993,2644,8008,25,9,0,1,0,0,1,0,0,3,2,443,14,0
107,2,14,1993,1594,7933,25,9,0,1,1,0,1,0,0,3,2,22,0,0
528,16,14,1993,2744,8013,25,9,0,1,0,0,1,0,0,3,2,443,14,0
214,4,14,1993,1790,7968,25,9,0,1,0,0,1,0,0,3,2,129,2,0
426,8,14,1993,2244,7988,25,9,0,1,0,0,1,0,0,3,2,341,6,0
426,8,14,1993,2090,7998,25,9,0,1,0,0,1,0,0,3,2,341,6,0
214,4,14,1993,1844,7948,25,9,0,1,0,0,1,0,0,3,2,129,2,0
107,2,14,1993,1490,7938,25,9,0,1,0,0,1,0,0,3,2,22,0,0
107,2,14,1993,1644,7923,25,9,0,1,0,0,1,0,0,3,2,22,0,0
107,4,14,1993,1395,8036,25,9,0,1,0,0,1,0,0,3,2,22,2,0
214,4,14,1993,1695,7943,25,9,0,1,0,0,1,0,0,3,2,129,2,0
426,8,14,1993,1995,7973,25,9,0,1,0,0,1,0,0,3,2,341,6,0
528,16,14,1993,2495,8003,25,9,0,1,0,0,1,0,0,3,2,443,14,0
426,8,14,1993,2194,7993,25,9,0,1,1,0,1,0,0,3,2,341,6,0
528,16,14,1993,2694,8023,25,9,0,1,1,0,1,0,0,3,2,443,14,0
426,8,14,1993,2144,7983,25,9,0,1,0,0,1,0,0,3,2,341,6,0
214,4,14,1993,1944,7953,25,9,0,1,0,0,1,0,0,3,2,129,2,0
426,8,14,1993,2390,8000,33,9,0,1,0,0,1,0,0,3,2,341,6,8
107,2,14,1993,1694,7934,33,9,0,1,1,0,1,0,0,3,2,22,0,8
426,8,14,1993,2244,7984,33,9,0,1,0,0,1,0,0,3,2,341,6,8
107,2,14,1993,1894,7935,33,9,0,1,1,0,1,0,0,3,2,22,0,8
214,4,14,1993,1994,7964,33,9,0,1,1,0,1,0,0,3,2,129,2,8
214,4,14,1993,1944,7949,33,9,0,1,0,0,1,0,0,3,2,129,2,8
107,2,14,1993,1590,7939,33,9,0,1,0,0,1,0,0,3,2,22,0,8
214,4,14,1993,2090,7970,33,9,0,1,0,0,1,0,0,3,2,129,2,8
528,16,14,1993,2744,8009,33,9,0,1,0,0,1,0,0,3,2,443,14,8
426,8,14,1993,2444,7985,33,9,0,1,0,0,1,0,0,3,2,341,6,8
214,4,14,1993,2194,7965,33,9,0,1,1,0,1,0,0,3,2,129,2,8
426,8,14,1993,2344,7989,33,9,0,1,0,0,1,0,0,3,2,341,6,8
107,2,14,1993,1695,7915,33,9,0,1,0,0,1,0,0,3,2,22,0,8
107,2,14,1993,1495,7914,33,9,0,1,0,0,1,0,0,3,2,22,0,8
528,16,14,1993,2994,8025,33,9,0,1,1,0,1,0,0,3,2,443,14,8
107,2,14,1993,1944,7925,33,9,0,1,0,0,1,0,0,3,2,22,0,8
426,8,14,1993,2295,7975,33,9,0,1,0,0,1,0,0,3,2,341,6,8
528,16,14,1993,2795,8005,33,9,0,1,0,0,1,0,0,3,2,443,14,8
528,16,14,1993,3044,8015,33,9,0,1,0,0,1,0,0,3,2,443,14,8
214,4,14,1993,1890,7969,33,9,0,1,0,0,1,0,0,3,2,129,2,8
528,16,14,1993,2844,8014,33,9,0,1,0,0,1,0,0,3,2,443,14,8
426,8,14,1993,2544,7990,33,9,0,1,0,0,1,0,0,3,2,341,6,8
214,4,14,1993,1795,7944,33,9,0,1,0,0,1,0,0,3,2,129,2,8
528,16,14,1993,2595,8004,33,9,0,1,0,0,1,0,0,3,2,443,14,8
426,8,14,1993,2494,7995,33,9,0,1,1,0,1,0,0,3,2,341,6,8
107,2,14,1993,1644,7919,33,9,0,1,0,0,1,0,0,3,2,22,0,8
107,2,14,1993,1790,7940,33,9,0,1,0,0,1,0,0,3,2,22,0,8
528,16,14,1993,2794,8024,33,9,0,1,1,0,1,0,0,3,2,443,14,8
528,16,14,1993,2690,8029,33,9,0,1,0,0,1,0,0,3,2,443,14,8
528,16,14,1993,2890,8030,33,9,0,1,0,0,1,0,0,3,2,443,14,8
426,8,14,1993,2190,7999,33,9,0,1,0,0,1,0,0,3,2,341,6,8
214,4,14,1993,1995,7945,33,9,0,1,0,0,1,0,0,3,2,129,2,8
214,4,14,1993,2044,7954,33,9,0,1,0,0,1,0,0,3,2,129,2,8
528,16,14,1993,2944,8010,33,9,0,1,0,0,1,0,0,3,2,443,14,8
107,2,14,1993,1744,7924,33,9,0,1,0,0,1,0,0,3,2,22,0,8
426,8,14,1993,2095,7974,33,9,0,1,0,0,1,0,0,3,2,341,6,8
107,2,14,1993,1844,7920,33,9,0,1,0,0,1,0,0,3,2,22,0,8
214,4,14,1993,2244,7955,33,9,0,1,0,0,1,0,0,3,2,129,2,8
214,4,14,1993,2144,7950,33,9,0,1,0,0,1,0,0,3,2,129,2,8
426,8,14,1993,2294,7994,33,9,0,1,1,0,1,0,0,3,2,341,6,8
528,16,14,1993,3144,8016,50,9,0,1,0,0,1,0,0,3,2,443,14,25
214,4,14,1993,2344,7956,50,9,0,1,0,0,1,0,0,3,2,129,2,25
528,16,14,1993,3094,8026,50,9,0,1,1,0,1,0,0,3,2,443,14,25
426,8,14,1993,2544,7986,50,9,0,1,0,0,1,0,0,3,2,341,6,25
426,8,14,1993,2490,8001,50,9,0,1,0,0,1,0,0,3,2,341,6,25
528,16,14,1993,2990,8031,50,9,0,1,0,0,1,0,0,3,2,443,14,25
426,8,14,1993,2644,7991,50,9,0,1,0,0,1,0,0,3,2,341,6,25
107,2,14,1993,1795,7916,50,9,0,1,0,0,1,0,0,3,2,22,0,25
426,8,14,1993,2395,7976,50,9,0,1,0,0,1,0,0,3,2,341,6,25
107,2,14,1993,1890,7941,50,9,0,1,0,0,1,0,0,3,2,22,0,25
214,4,14,1993,2294,7966,50,9,0,1,1,0,1,0,0,3,2,129,2,25
426,8,14,1993,2594,7996,50,9,0,1,1,0,1,0,0,3,2,341,6,25
107,2,14,1993,2044,7926,50,9,0,1,0,0,1,0,0,3,2,22,0,25
107,2,14,1993,1944,7921,50,9,0,1,0,0,1,0,0,3,2,22,0,25
528,16,14,1993,2895,8006,50,9,0,1,0,0,1,0,0,3,2,443,14,25
528,16,14,1993,3044,8011,50,9,0,1,0,0,1,0,0,3,2,443,14,25
214,4,14,1993,2095,7946,50,9,0,1,0,0,1,0,0,3,2,129,2,25
214,4,14,1993,2244,7951,50,9,0,1,0,0,1,0,0,3,2,129,2,25
107,2,14,1993,1994,7936,50,9,0,1,1,0,1,0,0,3,2,22,0,25
214,4,14,1993,2190,7971,50,9,0,1,0,0,1,0,0,3,2,129,2,25
107,2,14,1993,1895,7917,66,9,0,1,0,0,1,0,0,3,2,22,0,41
528,16,14,1993,3194,8027,66,9,0,1,1,0,1,0,0,3,2,443,14,41
426,8,14,1993,2644,7987,66,9,0,1,0,0,1,0,0,3,2,341,6,41
107,2,14,1993,2144,7927,66,9,0,1,0,0,1,0,0,3,2,22,0,41
426,8,14,1993,2744,7992,66,9,0,1,0,0,1,0,0,3,2,341,6,41
528,16,14,1993,3244,8017,66,9,0,1,0,0,1,0,0,3,2,443,14,41
426,8,14,1993,2694,7997,66,9,0,1,1,0,1,0,0,3,2,341,6,41
540,16,14,1993,2995,8034,66,9,0,1,0,0,1,0,0,3,2,455,14,41
528,16,14,1993,3090,8032,66,9,0,1,0,0,1,0,0,3,2,443,14,41
107,2,14,1993,2094,7937,66,9,0,1,1,0,1,0,0,3,2,22,0,41
528,16,14,1993,3144,8012,66,9,0,1,0,0,1,0,0,3,2,443,14,41
214,4,14,1993,2290,7972,66,9,0,1,0,0,1,0,0,3,2,129,2,41
426,8,14,1993,2590,8002,66,9,0,1,0,0,1,0,0,3,2,341,6,41
107,2,14,1993,2044,7922,66,9,0,1,0,0,1,0,0,3,2,22,0,41
426,8,14,1993,2495,7977,66,9,0,1,0,0,1,0,0,3,2,341,6,41
214,4,14,1993,2394,7967,66,9,0,1,1,0,1,0,0,3,2,129,2,41
107,2,14,1993,1990,7942,66,9,0,1,0,0,1,0,0,3,2,22,0,41
528,16,14,1993,2995,8007,66,9,0,1,0,0,1,0,0,3,2,443,14,41
214,4,14,1993,2444,7957,66,9,0,1,0,0,1,0,0,3,2,129,2,41
214,4,14,1993,2344,7952,66,9,0,1,0,0,1,0,0,3,2,129,2,41
214,4,14,1993,2195,7947,66,9,0,1,0,0,1,0,0,3,2,129,2,41
426,8,15,1993,2090,7978,25,9,0,1,0,0,0,1,0,3,2,341,6,0
214,4,15,1993,1790,7958,25,9,0,1,0,0,0,1,0,3,2,129,2,0
528,16,15,1993,2590,8018,25,9,0,1,0,0,0,1,0,3,2,443,14,0
107,2,15,1993,1490,7928,25,9,0,1,0,0,0,1,0,3,2,22,0,0
214,4,15,1993,2090,7960,33,9,0,1,0,0,0,1,0,3,2,129,2,8
426,8,15,1993,2390,7980,33,9,0,1,0,0,0,1,0,3,2,341,6,8
